,sample,T,rho
9900,14.0,30,0.0
9901,18.0,30,0.0
9902,27.0,30,0.0
9903,23.0,30,0.0
9904,20.0,30,0.0
9905,13.0,30,0.0
9906,16.0,30,0.0
9907,30.0,30,0.0
9908,19.0,30,0.0
9909,16.0,30,0.0
9910,46.0,30,0.0
9911,24.0,30,0.0
9912,22.0,30,0.0
9913,25.0,30,0.0
9914,22.0,30,0.0
9915,34.0,30,0.0
9916,29.0,30,0.0
9917,27.0,30,0.0
9918,21.0,30,0.0
9919,19.0,30,0.0
9920,21.0,30,0.0
9921,20.0,30,0.0
9922,24.0,30,0.0
9923,10.0,30,0.0
9924,25.0,30,0.0
9925,11.0,30,0.0
9926,23.0,30,0.0
9927,32.0,30,0.0
9928,22.0,30,0.0
9929,18.0,30,0.0
9930,24.0,30,0.0
9931,17.0,30,0.0
9932,27.0,30,0.0
9933,20.0,30,0.0
9934,18.0,30,0.0
9935,37.0,30,0.0
9936,24.0,30,0.0
9937,24.0,30,0.0
9938,27.0,30,0.0
9939,18.0,30,0.0
9940,19.0,30,0.0
9941,17.0,30,0.0
9942,24.0,30,0.0
9943,20.0,30,0.0
9944,19.0,30,0.0
9945,22.0,30,0.0
9946,23.0,30,0.0
9947,43.0,30,0.0
9948,27.0,30,0.0
9949,20.0,30,0.0
9950,21.0,30,0.0
9951,23.0,30,0.0
9952,20.0,30,0.0
9953,33.0,30,0.0
9954,22.0,30,0.0
9955,27.0,30,0.0
9956,19.0,30,0.0
9957,20.0,30,0.0
9958,18.0,30,0.0
9959,19.0,30,0.0
9960,25.0,30,0.0
9961,31.0,30,0.0
9962,16.0,30,0.0
9963,22.0,30,0.0
9964,18.0,30,0.0
9965,18.0,30,0.0
9966,31.0,30,0.0
9967,24.0,30,0.0
9968,25.0,30,0.0
9969,19.0,30,0.0
9970,17.0,30,0.0
9971,19.0,30,0.0
9972,15.0,30,0.0
9973,15.0,30,0.0
9974,28.0,30,0.0
9975,33.0,30,0.0
9976,32.0,30,0.0
9977,27.0,30,0.0
9978,27.0,30,0.0
9979,22.0,30,0.0
9980,26.0,30,0.0
9981,20.0,30,0.0
9982,24.0,30,0.0
9983,29.0,30,0.0
9984,20.0,30,0.0
9985,17.0,30,0.0
9986,24.0,30,0.0
9987,21.0,30,0.0
9988,18.0,30,0.0
9989,26.0,30,0.0
9990,22.0,30,0.0
9991,22.0,30,0.0
9992,24.0,30,0.0
9993,15.0,30,0.0
9994,15.0,30,0.0
9995,24.0,30,0.0
9996,23.0,30,0.0
9997,17.0,30,0.0
9998,15.0,30,0.0
9999,19.0,30,0.0
10000,21.0,30,0.0
10001,23.0,30,0.0
10002,23.0,30,0.0
10003,23.0,30,0.0
10004,28.0,30,0.0
10005,25.0,30,0.0
10006,23.0,30,0.0
10007,23.0,30,0.0
10008,32.0,30,0.0
10009,45.0,30,0.0
10010,23.0,30,0.0
10011,18.0,30,0.0
10012,20.0,30,0.0
10013,25.0,30,0.0
10014,19.0,30,0.0
10015,30.0,30,0.0
10016,24.0,30,0.0
10017,25.0,30,0.0
10018,25.0,30,0.0
10019,14.0,30,0.0
10020,20.0,30,0.0
10021,24.0,30,0.0
10022,22.0,30,0.0
10023,20.0,30,0.0
10024,26.0,30,0.0
10025,26.0,30,0.0
10026,16.0,30,0.0
10027,23.0,30,0.0
10028,24.0,30,0.0
10029,23.0,30,0.0
10030,38.0,30,0.0
10031,27.0,30,0.0
10032,28.0,30,0.0
10033,28.0,30,0.0
10034,30.0,30,0.0
10035,32.0,30,0.0
10036,25.0,30,0.0
10037,20.0,30,0.0
10038,25.0,30,0.0
10039,19.0,30,0.0
10040,29.0,30,0.0
10041,17.0,30,0.0
10042,17.0,30,0.0
10043,23.0,30,0.0
10044,20.0,30,0.0
10045,15.0,30,0.0
10046,28.0,30,0.0
10047,16.0,30,0.0
10048,28.0,30,0.0
10049,24.0,30,0.0
10050,27.0,30,0.0
10051,17.0,30,0.0
10052,18.0,30,0.0
10053,20.0,30,0.0
10054,17.0,30,0.0
10055,19.0,30,0.0
10056,21.0,30,0.0
10057,23.0,30,0.0
10058,19.0,30,0.0
10059,17.0,30,0.0
10060,15.0,30,0.0
10061,35.0,30,0.0
10062,24.0,30,0.0
10063,52.0,30,0.0
10064,23.0,30,0.0
10065,23.0,30,0.0
10066,21.0,30,0.0
10067,24.0,30,0.0
10068,24.0,30,0.0
10069,25.0,30,0.0
10070,24.0,30,0.0
10071,22.0,30,0.0
10072,20.0,30,0.0
10073,20.0,30,0.0
10074,24.0,30,0.0
10075,27.0,30,0.0
10076,22.0,30,0.0
10077,25.0,30,0.0
10078,26.0,30,0.0
10079,20.0,30,0.0
10080,16.0,30,0.0
10081,21.0,30,0.0
10082,26.0,30,0.0
10083,29.0,30,0.0
10084,18.0,30,0.0
10085,20.0,30,0.0
10086,20.0,30,0.0
10087,20.0,30,0.0
10088,17.0,30,0.0
10089,16.0,30,0.0
10090,18.0,30,0.0
10091,18.0,30,0.0
10092,17.0,30,0.0
10093,15.0,30,0.0
10094,35.0,30,0.0
10095,23.0,30,0.0
10096,26.0,30,0.0
10097,30.0,30,0.0
10098,34.0,30,0.0
10099,29.0,30,0.0
10100,31.0,30,0.0
10101,27.0,30,0.0
10102,18.0,30,0.0
10103,23.0,30,0.0
10104,25.0,30,0.0
10105,26.0,30,0.0
10106,26.0,30,0.0
10107,30.0,30,0.0
10108,16.0,30,0.0
10109,17.0,30,0.0
10110,21.0,30,0.0
10111,18.0,30,0.0
10112,25.0,30,0.0
10113,16.0,30,0.0
10114,15.0,30,0.0
10115,17.0,30,0.0
10116,18.0,30,0.0
10117,23.0,30,0.0
10118,26.0,30,0.0
10119,28.0,30,0.0
10120,17.0,30,0.0
10121,19.0,30,0.0
10122,14.0,30,0.0
10123,40.0,30,0.0
10124,41.0,30,0.0
10125,40.0,30,0.0
10126,29.0,30,0.0
10127,35.0,30,0.0
10128,35.0,30,0.0
10129,28.0,30,0.0
10130,25.0,30,0.0
10131,21.0,30,0.0
10132,26.0,30,0.0
10133,18.0,30,0.0
10134,19.0,30,0.0
10135,18.0,30,0.0
10136,25.0,30,0.0
10137,22.0,30,0.0
10138,15.0,30,0.0
10139,18.0,30,0.0
10140,17.0,30,0.0
10141,15.0,30,0.0
10142,20.0,30,0.0
10143,17.0,30,0.0
10144,16.0,30,0.0
10145,21.0,30,0.0
10146,26.0,30,0.0
10147,16.0,30,0.0
10148,30.0,30,0.0
10149,17.0,30,0.0
10150,19.0,30,0.0
10151,22.0,30,0.0
10152,22.0,30,0.0
10153,15.0,30,0.0
10154,18.0,30,0.0
10155,22.0,30,0.0
10156,35.0,30,0.0
10157,25.0,30,0.0
10158,23.0,30,0.0
10159,30.0,30,0.0
10160,27.0,30,0.0
10161,26.0,30,0.0
10162,25.0,30,0.0
10163,25.0,30,0.0
10164,23.0,30,0.0
10165,19.0,30,0.0
10166,20.0,30,0.0
10167,14.0,30,0.0
10168,33.0,30,0.0
10169,28.0,30,0.0
10170,17.0,30,0.0
10171,22.0,30,0.0
10172,23.0,30,0.0
10173,23.0,30,0.0
10174,15.0,30,0.0
10175,17.0,30,0.0
10176,24.0,30,0.0
10177,24.0,30,0.0
10178,27.0,30,0.0
10179,15.0,30,0.0
10180,32.0,30,0.0
10181,20.0,30,0.0
10182,21.0,30,0.0
10183,16.0,30,0.0
10184,22.0,30,0.0
10185,28.0,30,0.0
10186,33.0,30,0.0
10187,21.0,30,0.0
10188,25.0,30,0.0
10189,27.0,30,0.0
10190,20.0,30,0.0
10191,23.0,30,0.0
10192,24.0,30,0.0
10193,39.0,30,0.0
10194,22.0,30,0.0
10195,22.0,30,0.0
10196,26.0,30,0.0
10197,24.0,30,0.0
10198,21.0,30,0.0
10199,22.0,30,0.0
10200,20.0,30,0.0
10201,25.0,30,0.0
10202,18.0,30,0.0
10203,18.0,30,0.0
10204,14.0,30,0.0
10205,19.0,30,0.0
10206,34.0,30,0.0
10207,20.0,30,0.0
10208,21.0,30,0.0
10209,25.0,30,0.0
10210,18.0,30,0.0
10211,24.0,30,0.0
10212,16.0,30,0.0
10213,20.0,30,0.0
10214,26.0,30,0.0
10215,19.0,30,0.0
10216,37.0,30,0.0
10217,34.0,30,0.0
10218,35.0,30,0.0
10219,22.0,30,0.0
10220,26.0,30,0.0
10221,42.0,30,0.0
10222,18.0,30,0.0
10223,27.0,30,0.0
10224,17.0,30,0.0
10225,25.0,30,0.0
10226,24.0,30,0.9
10227,29.0,30,0.9
10228,19.0,30,0.9
10229,21.0,30,0.9
10230,20.0,30,0.9
10231,31.0,30,0.9
10232,23.0,30,0.9
10233,28.0,30,0.9
10234,20.0,30,0.9
10235,19.0,30,0.9
10236,22.0,30,0.9
10237,14.0,30,0.9
10238,28.0,30,0.9
10239,17.0,30,0.9
10240,15.0,30,0.9
10241,18.0,30,0.9
10242,19.0,30,0.9
10243,24.0,30,0.9
10244,21.0,30,0.9
10245,23.0,30,0.9
10246,25.0,30,0.9
10247,13.0,30,0.9
10248,21.0,30,0.9
10249,19.0,30,0.9
10250,25.0,30,0.9
10251,32.0,30,0.9
10252,14.0,30,0.9
10253,45.0,30,0.9
10254,48.0,30,0.9
10255,25.0,30,0.9
10256,24.0,30,0.9
10257,14.0,30,0.9
10258,15.0,30,0.9
10259,23.0,30,0.9
10260,32.0,30,0.9
10261,21.0,30,0.9
10262,29.0,30,0.9
10263,42.0,30,0.9
10264,33.0,30,0.9
10265,27.0,30,0.9
10266,19.0,30,0.9
10267,18.0,30,0.9
10268,16.0,30,0.9
10269,33.0,30,0.9
10270,13.0,30,0.9
10271,17.0,30,0.9
10272,26.0,30,0.9
10273,47.0,30,0.9
10274,17.0,30,0.9
10275,34.0,30,0.9
10276,19.0,30,0.9
10277,14.0,30,0.9
10278,27.0,30,0.9
10279,22.0,30,0.9
10280,19.0,30,0.9
10281,20.0,30,0.9
10282,20.0,30,0.9
10283,17.0,30,0.9
10284,32.0,30,0.9
10285,19.0,30,0.9
10286,22.0,30,0.9
10287,21.0,30,0.9
10288,18.0,30,0.9
10289,20.0,30,0.9
10290,15.0,30,0.9
10291,15.0,30,0.9
10292,15.0,30,0.9
10293,31.0,30,0.9
10294,21.0,30,0.9
10295,17.0,30,0.9
10296,16.0,30,0.9
10297,20.0,30,0.9
10298,31.0,30,0.9
10299,20.0,30,0.9
10300,28.0,30,0.9
10301,19.0,30,0.9
10302,18.0,30,0.9
10303,27.0,30,0.9
10304,15.0,30,0.9
10305,30.0,30,0.9
10306,24.0,30,0.9
10307,51.0,30,0.9
10308,15.0,30,0.9
10309,17.0,30,0.9
10310,18.0,30,0.9
10311,27.0,30,0.9
10312,45.0,30,0.9
10313,21.0,30,0.9
10314,30.0,30,0.9
10315,38.0,30,0.9
10316,34.0,30,0.9
10317,21.0,30,0.9
10318,17.0,30,0.9
10319,16.0,30,0.9
10320,40.0,30,0.9
10321,22.0,30,0.9
10322,25.0,30,0.9
10323,18.0,30,0.9
10324,19.0,30,0.9
10325,26.0,30,0.9
10326,20.0,30,0.9
10327,39.0,30,0.9
10328,19.0,30,0.9
10329,21.0,30,0.9
10330,17.0,30,0.9
10331,25.0,30,0.9
10332,29.0,30,0.9
10333,24.0,30,0.9
10334,22.0,30,0.9
10335,29.0,30,0.9
10336,26.0,30,0.9
10337,22.0,30,0.9
10338,28.0,30,0.9
10339,17.0,30,0.9
10340,20.0,30,0.9
10341,17.0,30,0.9
10342,8.0,30,0.9
10343,17.0,30,0.9
10344,18.0,30,0.9
10345,27.0,30,0.9
10346,25.0,30,0.9
10347,21.0,30,0.9
10348,36.0,30,0.9
10349,24.0,30,0.9
10350,32.0,30,0.9
10351,27.0,30,0.9
10352,21.0,30,0.9
10353,22.0,30,0.9
10354,21.0,30,0.9
10355,17.0,30,0.9
10356,23.0,30,0.9
10357,29.0,30,0.9
10358,21.0,30,0.9
10359,18.0,30,0.9
10360,32.0,30,0.9
10361,30.0,30,0.9
10362,25.0,30,0.9
10363,17.0,30,0.9
10364,28.0,30,0.9
10365,33.0,30,0.9
10366,19.0,30,0.9
10367,17.0,30,0.9
10368,16.0,30,0.9
10369,26.0,30,0.9
10370,40.0,30,0.9
10371,26.0,30,0.9
10372,19.0,30,0.9
10373,28.0,30,0.9
10374,19.0,30,0.9
10375,37.0,30,0.9
10376,27.0,30,0.9
10377,19.0,30,0.9
10378,20.0,30,0.9
10379,25.0,30,0.9
10380,23.0,30,0.9
10381,38.0,30,0.9
10382,17.0,30,0.9
10383,22.0,30,0.9
10384,18.0,30,0.9
10385,20.0,30,0.9
10386,22.0,30,0.9
10387,33.0,30,0.9
10388,28.0,30,0.9
10389,21.0,30,0.9
10390,21.0,30,0.9
10391,23.0,30,0.9
10392,18.0,30,0.9
10393,20.0,30,0.9
10394,23.0,30,0.9
10395,24.0,30,0.9
10396,23.0,30,0.9
10397,24.0,30,0.9
10398,17.0,30,0.9
10399,25.0,30,0.9
10400,23.0,30,0.9
10401,22.0,30,0.9
10402,36.0,30,0.9
10403,24.0,30,0.9
10404,22.0,30,0.9
10405,22.0,30,0.9
10406,23.0,30,0.9
10407,20.0,30,0.9
10408,38.0,30,0.9
10409,20.0,30,0.9
10410,23.0,30,0.9
10411,16.0,30,0.9
10412,44.0,30,0.9
10413,36.0,30,0.9
10414,26.0,30,0.9
10415,28.0,30,0.9
10416,14.0,30,0.9
10417,36.0,30,0.9
10418,34.0,30,0.9
10419,20.0,30,0.9
10420,21.0,30,0.9
10421,30.0,30,0.9
10422,16.0,30,0.9
10423,19.0,30,0.9
10424,21.0,30,0.9
10425,19.0,30,0.9
10426,35.0,30,0.9
10427,32.0,30,0.9
10428,22.0,30,0.9
10429,34.0,30,0.9
10430,45.0,30,0.9
10431,33.0,30,0.9
10432,35.0,30,0.9
10433,43.0,30,0.9
10434,30.0,30,0.9
10435,32.0,30,0.9
10436,22.0,30,0.9
10437,30.0,30,0.9
10438,16.0,30,0.9
10439,19.0,30,0.9
10440,16.0,30,0.9
10441,14.0,30,0.9
10442,20.0,30,0.9
10443,15.0,30,0.9
10444,27.0,30,0.9
10445,20.0,30,0.9
10446,31.0,30,0.9
10447,32.0,30,0.9
10448,28.0,30,0.9
10449,33.0,30,0.9
10450,15.0,30,0.9
10451,41.0,30,0.9
10452,41.0,30,0.9
10453,18.0,30,0.9
10454,17.0,30,0.9
10455,17.0,30,0.9
10456,16.0,30,0.9
10457,15.0,30,0.9
10458,38.0,30,0.9
10459,19.0,30,0.9
10460,23.0,30,0.9
10461,22.0,30,0.9
10462,13.0,30,0.9
10463,25.0,30,0.9
10464,23.0,30,0.9
10465,16.0,30,0.9
10466,18.0,30,0.9
10467,27.0,30,0.9
10468,14.0,30,0.9
10469,27.0,30,0.9
10470,50.0,30,0.9
10471,18.0,30,0.9
10472,17.0,30,0.9
10473,16.0,30,0.9
10474,33.0,30,0.9
10475,28.0,30,0.9
10476,31.0,30,0.9
10477,19.0,30,0.9
10478,16.0,30,0.9
10479,15.0,30,0.9
10480,37.0,30,0.9
10481,21.0,30,0.9
10482,18.0,30,0.9
10483,19.0,30,0.9
10484,17.0,30,0.9
10485,22.0,30,0.9
10486,38.0,30,0.9
10487,16.0,30,0.9
10488,39.0,30,0.9
10489,25.0,30,0.9
10490,19.0,30,0.9
10491,25.0,30,0.9
10492,14.0,30,0.9
10493,29.0,30,0.9
10494,28.0,30,0.9
10495,28.0,30,0.9
10496,27.0,30,0.9
10497,34.0,30,0.9
10498,40.0,30,0.9
10499,26.0,30,0.9
10500,25.0,30,0.9
10501,28.0,30,0.9
10502,23.0,30,0.9
10503,27.0,30,0.9
10504,26.0,30,0.9
10505,32.0,30,0.9
10506,20.0,30,0.9
10507,22.0,30,0.9
10508,21.0,30,0.9
10509,14.0,30,0.9
10510,12.0,30,0.9
10511,31.0,30,0.9
10512,9.0,30,0.9
10513,9.0,30,0.9
10514,24.0,30,0.9
10515,13.0,30,0.9
10516,33.0,30,0.9
10517,35.0,30,0.9
10518,15.0,30,0.9
10519,24.0,30,0.9
10520,24.0,30,0.9
10521,33.0,30,0.9
10522,16.0,30,0.9
10523,25.0,30,0.9
10524,26.0,30,0.9
10525,19.0,30,0.9
10526,32.0,30,0.9
10527,23.0,30,0.9
10528,36.0,30,0.9
10529,16.0,30,0.9
10530,10.0,30,0.9
10531,13.0,30,0.9
10532,31.0,30,0.9
10533,43.0,30,0.9
10534,32.0,30,0.9
10535,39.0,30,0.9
10536,28.0,30,0.9
10537,18.0,30,0.9
10538,44.0,30,0.9
10539,27.0,30,0.9
10540,23.0,30,0.9
10541,44.0,30,0.9
10542,30.0,30,0.9
10543,25.0,30,0.9
10544,26.0,30,0.9
10545,30.0,30,0.9
10546,17.0,30,0.9
10547,17.0,30,0.9
10548,25.0,30,0.9
10549,16.0,30,0.9
10550,24.0,30,0.9
10551,21.0,30,0.9
10552,36.0,30,0.9
10553,26.0,30,0.9
10554,38.0,30,0.9
10555,16.0,30,0.9
10556,29.0,30,0.9
10557,9.0,30,0.9
10558,22.0,30,0.9
10559,16.0,30,0.9
10560,19.0,30,0.9
10561,16.0,30,0.9
10562,40.0,30,0.9
10563,22.0,30,0.9
10564,24.0,30,0.9
10565,14.0,30,0.9
10566,17.0,30,0.9
10567,15.0,30,0.9
10568,18.0,30,0.9
10569,20.0,30,0.9
10570,20.0,30,0.9
10571,18.0,30,0.9
10572,20.0,30,0.9
10573,20.0,30,0.9
10574,21.0,30,0.9
10575,25.0,30,0.9
10576,36.0,30,0.9
10577,18.0,30,0.9
10578,14.0,30,0.9
10579,34.0,30,0.9
10580,15.0,30,0.9
10581,44.0,30,0.9
10582,43.0,30,0.9
10583,21.0,30,0.9
10584,46.0,30,0.9
10585,25.0,30,0.9
10586,14.0,30,0.9
10587,28.0,30,0.9
10588,16.0,30,0.9
10589,28.0,30,0.9
10590,28.0,30,0.9
10591,14.0,30,0.9
10592,43.0,30,0.9
10593,37.0,30,0.9
10594,16.0,30,0.9
10595,21.0,30,0.9
10596,23.0,30,0.9
10597,29.0,30,0.9
10598,22.0,30,0.9
10599,17.0,30,0.9
10600,17.0,30,0.9
10601,50.0,30,0.9
10602,14.0,30,0.9
10603,27.0,30,0.9
10604,29.0,30,0.9
10605,34.0,30,0.9
10606,30.0,30,0.9
10607,16.0,30,0.9
10608,29.0,30,0.9
10609,28.0,30,0.9
10610,15.0,30,0.9
10611,33.0,30,0.9
10612,30.0,30,0.9
10613,22.0,30,0.9
10614,13.0,30,0.9
10615,23.0,30,0.9
10616,29.0,30,0.9
10617,18.0,30,0.9
10618,34.0,30,0.9
10619,15.0,30,0.9
10620,44.0,30,0.9
10621,24.0,30,0.9
10622,22.0,30,0.9
10623,21.0,30,0.9
10624,39.0,30,0.9
10625,14.0,30,0.9
10626,30.0,30,0.9
10627,28.0,30,0.9
10628,17.0,30,0.9
10629,19.0,30,0.9
10630,27.0,30,0.9
10631,28.0,30,0.9
10632,42.0,30,0.9
10633,46.0,30,0.9
10634,29.0,30,0.9
10635,29.0,30,0.9
10636,29.0,30,0.9
10637,28.0,30,0.9
10638,39.0,30,0.9
10639,49.0,30,0.9
10640,18.0,30,0.9
10641,21.0,30,0.9
10642,16.0,30,0.9
10643,16.0,30,0.9
10644,29.0,30,0.9
10645,18.0,30,0.9
10646,26.0,30,0.9
10647,21.0,30,0.9
10648,24.0,30,0.9
10649,32.0,30,0.9
10650,27.0,30,0.9
10651,26.0,30,0.9
10652,19.0,30,0.9
10653,26.0,30,0.9
10654,22.0,30,0.9
10655,16.0,30,0.9
10656,19.0,30,0.9
10657,20.0,30,0.9
10658,19.0,30,0.9
10659,23.0,30,0.9
10660,22.0,30,0.9
10661,29.0,30,0.9
10662,17.0,30,0.9
10663,26.0,30,0.9
10664,22.0,30,0.9
10665,24.0,30,0.9
10666,25.0,30,0.9
10667,9.0,30,0.9
10668,22.0,30,0.9
10669,15.0,30,0.9
10670,18.0,30,0.9
10671,25.0,30,0.9
10672,21.0,30,0.9
10673,18.0,30,0.9
10674,18.0,30,0.9
10675,17.0,30,0.9
10676,25.0,30,0.9
10677,13.0,30,0.9
10678,20.0,30,0.9
10679,19.0,30,0.9
10680,14.0,30,0.9
10681,33.0,30,0.9
10682,29.0,30,0.9
10683,19.0,30,0.9
10684,15.0,30,0.9
10685,14.0,30,0.9
10686,27.0,30,0.9
10687,18.0,30,0.9
10688,24.0,30,0.9
10689,36.0,30,0.9
10690,30.0,30,0.9
10691,24.0,30,0.9
10692,33.0,30,0.9
10693,29.0,30,0.9
10694,24.0,30,0.9
10695,22.0,30,0.9
10696,33.0,30,0.9
10697,32.0,30,0.9
10698,23.0,30,0.9
10699,26.0,30,0.9
10700,22.0,30,0.9
10701,30.0,30,0.9
10702,29.0,30,0.9
10703,20.0,30,0.9
10704,18.0,30,0.9
10705,25.0,30,0.9
10706,23.0,30,0.9
10707,33.0,30,0.9
10708,20.0,30,0.9
10709,21.0,30,0.9
10710,24.0,30,0.9
10711,21.0,30,0.9
10712,15.0,30,0.9
10713,26.0,30,0.9
10714,22.0,30,0.9
10715,22.0,30,0.9
10716,14.0,30,0.9
10717,21.0,30,0.9
10718,34.0,30,0.9
10719,38.0,30,0.9
10720,27.0,30,0.9
10721,14.0,30,0.9
10722,24.0,30,0.9
10723,35.0,30,0.9
10724,35.0,30,0.9
10725,16.0,30,0.9
10726,27.0,30,0.9
10727,19.0,30,0.9
10728,16.0,30,0.9
10729,15.0,30,0.9
10730,23.0,30,0.9
10731,17.0,30,0.9
10732,11.0,30,0.9
10733,17.0,30,0.9
10734,29.0,30,0.9
10735,33.0,30,0.9
10736,20.0,30,0.9
10737,21.0,30,0.9
10738,12.0,30,0.9
10739,20.0,30,0.9
10740,22.0,30,0.9
10741,24.0,30,0.9
10742,28.0,30,0.9
10743,19.0,30,0.9
10744,21.0,30,0.9
10745,26.0,30,0.9
10746,25.0,30,0.9
10747,20.0,30,0.9
10748,31.0,30,0.9
10749,34.0,30,0.9
10750,24.0,30,0.9
10751,14.0,30,0.9
10752,26.0,30,0.9
10753,24.0,30,0.9
10754,18.0,30,0.9
10755,25.0,30,0.9
10756,19.0,30,0.9
10757,25.0,30,0.9
10758,19.0,30,0.9
10759,22.0,30,0.9
10760,36.0,30,0.9
10761,30.0,30,0.9
10762,18.0,30,0.9
10763,19.0,30,0.9
10764,18.0,30,0.9
10765,19.0,30,0.9
10766,26.0,30,0.9
10767,16.0,30,0.9
10768,18.0,30,0.9
10769,22.0,30,0.9
10770,19.0,30,0.9
10771,20.0,30,0.9
10772,16.0,30,0.9
10773,17.0,30,0.9
10774,22.0,30,0.9
10775,21.0,30,0.9
10776,23.0,30,0.9
10777,32.0,30,0.9
10778,20.0,30,0.9
10779,18.0,30,0.9
10780,27.0,30,0.9
10781,16.0,30,0.9
10782,30.0,30,0.9
10783,16.0,30,0.9
10784,22.0,30,0.9
10785,21.0,30,0.9
10786,18.0,30,0.9
10787,23.0,30,0.9
10788,14.0,30,0.9
10789,34.0,30,0.9
10790,16.0,30,0.9
10791,23.0,30,0.9
10792,18.0,30,0.9
10793,24.0,30,0.9
10794,19.0,30,0.9
10795,18.0,30,0.9
10796,34.0,30,0.9
10797,21.0,30,0.9
10798,24.0,30,0.9
10799,23.0,30,0.9
10800,17.0,30,0.9
10801,21.0,30,0.9
10802,21.0,30,0.9
10803,22.0,30,0.9
10804,17.0,30,0.9
10805,16.0,30,0.9
10806,20.0,30,0.9
10807,22.0,30,0.9
10808,24.0,30,0.9
10809,19.0,30,0.9
10810,35.0,30,0.9
10811,18.0,30,0.9
10812,17.0,30,0.9
10813,19.0,30,0.9
10814,20.0,30,0.9
10815,31.0,30,0.9
10816,16.0,30,0.9
10817,24.0,30,0.9
10818,14.0,30,0.9
10819,23.0,30,0.9
10820,26.0,30,0.9
10821,32.0,30,0.9
10822,18.0,30,0.9
10823,20.0,30,0.9
10824,17.0,30,0.9
10825,20.0,30,0.9
10826,21.0,30,0.9
10827,19.0,30,0.9
10828,20.0,30,0.9
10829,23.0,30,0.9
10830,26.0,30,0.9
10831,25.0,30,0.9
10832,24.0,30,0.9
10833,21.0,30,0.9
10834,28.0,30,0.9
10835,30.0,30,0.9
10836,34.0,30,0.9
10837,26.0,30,0.9
10838,18.0,30,0.9
10839,22.0,30,0.9
10840,25.0,30,0.9
10841,25.0,30,0.9
10842,27.0,30,0.9
10843,25.0,30,0.9
10844,30.0,30,0.9
10845,37.0,30,0.9
10846,27.0,30,0.9
10847,22.0,30,0.9
10848,23.0,30,0.9
10849,32.0,30,0.9
10850,21.0,30,0.9
10851,25.0,30,0.9
10852,28.0,30,0.9
10853,26.0,30,0.9
10854,31.0,30,0.9
10855,25.0,30,0.9
10856,27.0,30,0.9
10857,32.0,30,0.9
10858,18.0,30,0.9
10859,21.0,30,0.9
10860,13.0,30,0.9
10861,29.0,30,0.9
10862,15.0,30,0.9
10863,28.0,30,0.9
10864,31.0,30,0.9
10865,19.0,30,0.9
10866,30.0,30,0.9
10867,23.0,30,0.9
10868,28.0,30,0.9
10869,14.0,30,0.9
10870,14.0,30,0.9
10871,13.0,30,0.9
10872,28.0,30,0.9
10873,15.0,30,0.9
10874,19.0,30,0.9
10875,21.0,30,0.9
10876,27.0,30,0.9
10877,29.0,30,0.9
10878,15.0,30,0.9
10879,20.0,30,0.9
10880,50.0,30,0.9
10881,18.0,30,0.9
10882,26.0,30,0.9
10883,17.0,30,0.9
10884,17.0,30,0.9
10885,18.0,30,0.9
10886,22.0,30,0.9
10887,15.0,30,0.9
10888,21.0,30,0.9
10889,20.0,30,0.9
10890,28.0,30,0.9
10891,14.0,30,0.9
10892,36.0,30,0.9
10893,13.0,30,0.9
10894,23.0,30,0.9
10895,23.0,30,0.9
10896,15.0,30,0.9
10897,26.0,30,0.9
10898,33.0,30,0.9
10899,24.0,30,0.9
10900,17.0,30,0.9
10901,18.0,30,0.9
10902,16.0,30,0.9
10903,29.0,30,0.9
10904,16.0,30,0.9
10905,15.0,30,0.9
10906,28.0,30,0.9
10907,22.0,30,0.9
10908,14.0,30,0.9
10909,18.0,30,0.9
10910,19.0,30,0.9
10911,27.0,30,0.9
10912,21.0,30,0.9
10913,23.0,30,0.9
10914,21.0,30,0.9
10915,19.0,30,0.9
10916,36.0,30,0.9
10917,26.0,30,0.9
10918,19.0,30,0.9
10919,26.0,30,0.9
10920,31.0,30,0.9
10921,20.0,30,0.9
10922,19.0,30,0.9
10923,23.0,30,0.9
10924,24.0,30,0.9
10925,24.0,30,0.9
10926,24.0,30,0.9
10927,20.0,30,0.9
10928,25.0,30,0.9
10929,23.0,30,0.9
10930,29.0,30,0.9
10931,19.0,30,0.9
10932,24.0,30,0.9
10933,22.0,30,0.9
10934,14.0,30,0.9
10935,22.0,30,0.9
10936,21.0,30,0.9
10937,20.0,30,0.9
10938,18.0,30,0.9
10939,23.0,30,0.9
10940,21.0,30,0.9
10941,26.0,30,0.9
10942,16.0,30,0.9
10943,20.0,30,0.9
10944,18.0,30,0.9
10945,15.0,30,0.9
10946,21.0,30,0.9
10947,17.0,30,0.9
10948,24.0,30,0.9
10949,27.0,30,0.9
10950,20.0,30,0.9
10951,16.0,30,0.9
10952,11.0,30,0.9
10953,25.0,30,0.9
10954,32.0,30,0.9
10955,20.0,30,0.9
10956,18.0,30,0.9
10957,24.0,30,0.9
10958,19.0,30,0.9
10959,28.0,30,0.9
10960,22.0,30,0.9
10961,15.0,30,0.9
10962,20.0,30,0.9
10963,18.0,30,0.9
10964,20.0,30,0.9
10965,24.0,30,0.9
10966,12.0,30,0.9
10967,45.0,30,0.9
10968,21.0,30,0.9
10969,19.0,30,0.9
10970,19.0,30,0.9
10971,16.0,30,0.9
10972,14.0,30,0.9
10973,32.0,30,0.9
10974,26.0,30,0.9
10975,21.0,30,0.9
